ct_pickup,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1007500,1,"[[1059449, 1806292]]",3.2,11.75,736.5,2,2,0.004975124378109453,0_13_
1007800,4,"[[365033, 1797389], [1092717, 1058621], [357456, 1068337], [1067985, 330964]]",1.03,5.75,310.25,8,8,0.01990049751243781,0_13_
1007900,1,"[[297082, 1062332]]",2.575,9.5,551.0,3,2,0.004975124378109453,0_13_
1008000,3,"[[1076452, 343110], [353540, 296776], [343635, 289903, 290106]]",0.88,5.444444444444444,316.6666666666667,10,7,0.014925373134328358,0_13_
1008200,4,"[[1057776, 323186], [1813662, 1797657], [1801093, 342399], [1062897, 1813379]]",1.1525,6.125,318.0,9,8,0.01990049751243781,0_13_
1008601,2,"[[295344, 1797103], [1058825, 296337]]",1.465,7.375,430.0,9,4,0.009950248756218905,0_13_
1008700,1,"[[323503, 1068362]]",1.73,8.0,451.0,2,2,0.004975124378109453,0_13_
1009000,3,"[[345296, 365696], [296374, 1811984], [1799484, 299332]]",0.9700000000000001,6.25,369.5,9,6,0.014925373134328358,0_13_
1009100,1,"[[326189, 1813423, 1805779]]",0.42333333333333334,4.0,128.33333333333334,4,3,0.004975124378109453,0_13_
1009200,6,"[[1796442, 282290], [290995, 291072, 345293, 291281], [1797556, 299981], [335687, 1072154], [1054856, 1805296], [295264, 1797080]]",1.625,7.520833333333333,444.5833333333333,28,14,0.029850746268656716,0_13_
1009400,5,"[[291219, 366146, 1076303], [1806136, 290448, 1807219, 1811917], [1797128, 1797185], [1076108, 1795895, 294960], [1845421, 1797580]]",0.774,5.0166666666666675,249.41666666666666,24,14,0.024875621890547265,0_13_
1009500,2,"[[296482, 1062168], [378432, 1799690]]",0.9125,5.5,281.25,5,4,0.009950248756218905,0_13_
1009700,1,"[[300740, 717277]]",1.5350000000000001,7.75,482.0,6,2,0.004975124378109453,0_13_
1009800,1,"[[1100546, 296932, 1813795]]",0.7966666666666667,5.0,223.0,5,3,0.004975124378109453,0_13_
1010000,3,"[[288644, 1797827], [1795897, 1800754], [290366, 1812016]]",1.0566666666666666,6.166666666666667,332.6666666666667,10,6,0.014925373134328358,0_13_
1010100,20,"[[289802, 296217], [290150, 1805850, 353537], [296947, 282838], [1813230, 1796269], [301083, 289899], [295410, 1806704], [1813661, 291235], [345284, 366145], [1087617, 1806592], [296896, 1061921, 335498], [1069720, 342047], [290727, 1806604], [1801374, 1081898], [1797108, 1800489], [1799415, 300713, 354230, 1796270], [296661, 1813826], [342738, 1056153, 1795951], [1807377, 290389, 297394], [1797373, 354447], [290161, 1812019]]",1.24675,6.36875,338.07916666666665,85,46,0.09950248756218906,0_13_
1010300,1,"[[296641, 296646]]",1.045,7.5,510.0,2,2,0.004975124378109453,0_13_
1010602,2,"[[299440, 1059009], [1062848, 1058543]]",1.1425,6.125,317.75,4,4,0.009950248756218905,0_13_
1010900,2,"[[353801, 331819], [342322, 1809446]]",1.035,6.125,346.5,9,4,0.009950248756218905,0_13_
1011000,1,"[[1062108, 1058622]]",1.5499999999999998,7.75,482.0,2,2,0.004975124378109453,0_13_
1011100,1,"[[300812, 1844654, 1813158, 1800834]]",1.31,7.25,475.25,9,4,0.004975124378109453,0_13_
1011300,7,"[[1087436, 365943], [1811976, 290994], [1800481, 1806706, 1800969, 290099], [343058, 1812376], [1796557, 304519], [1062661, 1816941, 1797158], [342931, 1055440]]",1.1783333333333332,6.404761904761904,354.19047619047615,25,17,0.03482587064676617,0_13_
1011500,16,"[[1808263, 1805421], [300590, 330321], [967378, 365442], [323266, 291048], [365773, 1845174, 291201], [1805460, 292512], [298395, 300816], [296709, 1061998], [1797088, 296712], [1796662, 298573], [295753, 1057771], [353808, 1861714], [323243, 290548], [1799876, 1796375], [1055451, 290067, 1062595, 286387], [1070758, 1796639]]",1.1793229166666666,6.377604166666667,357.5885416666667,44,35,0.07960199004975124,0_13_
1011600,1,"[[295287, 1092736, 301249]]",1.33,7.333333333333333,411.3333333333333,9,3,0.004975124378109453,0_13_
1011800,2,"[[290384, 290484, 1806003, 315819], [282292, 378453]]",1.15375,6.125,335.5,10,6,0.009950248756218905,0_13_
1011900,1,"[[1797139, 291282, 1088404, 1087544]]",0.9824999999999999,5.5,312.75,4,4,0.004975124378109453,0_13_
1012000,6,"[[298916, 1797220], [1800603, 1087181], [299373, 1813642], [283098, 1807064], [291764, 1076149], [1800966, 1800457]]",1.2166666666666666,6.625,363.5833333333333,26,12,0.029850746268656716,0_13_
1012101,2,"[[294881, 1055012], [1060355, 1058399]]",1.72,8.375,507.0,4,4,0.009950248756218905,0_13_
1012400,1,"[[282624, 1800554]]",1.74,8.25,479.5,2,2,0.004975124378109453,0_13_
1012500,1,"[[1806992, 1797111]]",1.1,7.0,452.5,5,2,0.004975124378109453,0_13_
1012601,1,"[[1054783, 1058977]]",2.0999999999999996,9.75,602.0,2,2,0.004975124378109453,0_13_
1012602,1,"[[343170, 353315]]",1.2799999999999998,6.75,390.0,4,2,0.004975124378109453,0_13_
1012700,2,"[[1061829, 1806000], [1059125, 331668]]",0.8575,5.875,368.5,4,4,0.009950248756218905,0_13_
1012800,1,"[[282488, 1796912]]",0.75,5.25,258.5,2,2,0.004975124378109453,0_13_
1012901,1,"[[1058214, 1092733, 1058318]]",1.2333333333333334,7.166666666666667,457.0,3,3,0.004975124378109453,0_13_
1012902,1,"[[1805998, 343306]]",0.605,4.0,154.0,2,2,0.004975124378109453,0_13_
1013000,2,"[[1797133, 304527], [1797090, 342091]]",0.9275,5.25,257.25,9,4,0.009950248756218905,0_13_
1013100,1,"[[300902, 290443]]",1.105,6.0,330.0,2,2,0.004975124378109453,0_13_
1013203,1,"[[286810, 290184]]",0.55,4.25,180.0,2,2,0.004975124378109453,0_13_
1013400,3,"[[1087995, 1805463], [1055395, 1796268], [297093, 1808259]]",1.705,7.5,387.3333333333333,6,6,0.014925373134328358,0_13_
1013602,1,"[[1808189, 1087763]]",2.45,10.5,619.5,2,2,0.004975124378109453,0_13_
1013604,5,"[[342400, 1058928], [1058500, 298549], [1062821, 1061824, 1806711], [1057136, 296902], [300457, 1062481]]",1.8643333333333334,8.533333333333335,495.6666666666667,17,11,0.024875621890547265,0_13_
1013700,1,"[[1797863, 1797240]]",1.5,8.0,533.0,2,2,0.004975124378109453,0_13_
1013800,2,"[[1799683, 705054], [295622, 290475, 306414]]",2.006666666666667,8.5,480.5,9,5,0.009950248756218905,0_13_
1013900,1,"[[288681, 366125]]",1.495,6.75,360.0,7,2,0.004975124378109453,0_13_
1014000,2,"[[300579, 301047, 1061815], [352539, 295244]]",1.8175,8.166666666666666,423.66666666666663,5,5,0.009950248756218905,0_13_
1014200,1,"[[287125, 286980]]",2.225,9.25,540.0,6,2,0.004975124378109453,0_13_
1014402,1,"[[1796565, 294993]]",3.245,12.25,731.0,2,2,0.004975124378109453,0_13_
1014601,2,"[[1059948, 1824079], [1055966, 295243]]",2.6174999999999997,11.125,663.5,4,4,0.009950248756218905,0_13_
1014801,1,"[[323022, 323088]]",0.7,4.75,210.0,3,2,0.004975124378109453,0_13_
1014900,1,"[[1086954, 288002]]",0.745,5.0,236.5,2,2,0.004975124378109453,0_13_
1015002,1,"[[296338, 1062708]]",3.455,14.0,881.5,2,2,0.004975124378109453,0_13_
1015102,1,"[[1058229, 1805830, 1068166]]",1.9000000000000001,8.333333333333334,482.6666666666667,3,3,0.004975124378109453,0_13_
1015302,1,"[[1805748, 343111]]",0.845,5.5,266.5,2,2,0.004975124378109453,0_13_
1015401,2,"[[1059441, 294113], [290702, 299549]]",2.9975,11.75,726.75,5,4,0.009950248756218905,0_13_
1015402,5,"[[343165, 1802063], [1054859, 296647], [1812257, 298917], [1069588, 283183], [1795871, 342724]]",1.35,6.8,347.6,14,10,0.024875621890547265,0_13_
1015403,1,"[[1797442, 1058213]]",2.55,10.75,636.0,2,2,0.004975124378109453,0_13_
1015601,1,"[[282282, 1058437]]",4.005,14.25,867.0,2,2,0.004975124378109453,0_13_
1015700,3,"[[286978, 1806672], [311615, 1806011], [1855381, 1811863]]",1.5183333333333333,7.25,395.3333333333333,12,6,0.014925373134328358,0_13_
1015900,2,"[[1062537, 1805836], [296073, 1800219]]",1.0875,5.875,280.0,4,4,0.009950248756218905,0_13_
1016100,1,"[[1059431, 366232]]",0.825,5.25,230.0,2,2,0.004975124378109453,0_13_
1016700,1,"[[285836, 1070759, 1805788]]",2.986666666666667,11.833333333333334,743.3333333333334,3,3,0.004975124378109453,0_13_
1017000,1,"[[1813160, 285196]]",1.32,6.25,326.0,2,2,0.004975124378109453,0_13_
1017900,1,"[[1797227, 294975]]",1.49,8.0,480.5,2,2,0.004975124378109453,0_13_
1019702,1,"[[1058653, 282476]]",3.3049999999999997,12.75,758.5,2,2,0.004975124378109453,0_13_
1031704,2,"[[291197, 1088565], [286606, 1077057]]",1.3925,6.875,444.25,8,4,0.009950248756218905,0_13_
1000700,1,"[[299417, 1067010]]",1.135,6.75,456.0,2,2,0.003048780487804878,0_14_
1000900,1,"[[1071490, 1808283]]",0.6,4.75,230.5,2,2,0.003048780487804878,0_14_
1001300,1,"[[314040, 308638]]",1.05,6.0,360.0,2,2,0.003048780487804878,0_14_
1001501,1,"[[324008, 321914]]",1.165,7.5,570.0,3,2,0.003048780487804878,0_14_
1001800,1,"[[312277, 310020]]",3.105,11.75,750.0,2,2,0.003048780487804878,0_14_
1002100,3,"[[1081115, 329713, 305110], [310903, 304374], [312822, 323399]]",3.6799999999999997,13.833333333333334,884.4444444444445,11,7,0.009146341463414634,0_14_
1002901,1,"[[314292, 310538]]",4.92,17.25,1140.0,3,2,0.003048780487804878,0_14_
1003200,1,"[[1067750, 1066744]]",2.3,9.5,551.0,2,2,0.003048780487804878,0_14_
1003602,3,"[[1072711, 324276], [1081099, 301678], [1062770, 311795]]",2.315,10.583333333333334,683.3333333333334,16,6,0.009146341463414634,0_14_
1003700,1,"[[1066428, 311171]]",1.985,8.25,463.5,2,2,0.003048780487804878,0_14_
1004002,1,"[[1073784, 319670]]",2.835,14.75,1130.0,2,2,0.003048780487804878,0_14_
1004200,1,"[[305795, 1806217]]",2.545,11.0,714.0,8,2,0.003048780487804878,0_14_
1004400,1,"[[297681, 311713]]",2.54,10.5,630.0,3,2,0.003048780487804878,0_14_
1004500,1,"[[305357, 314583]]",1.1099999999999999,6.75,450.0,7,2,0.003048780487804878,0_14_
1004700,2,"[[1066870, 326360], [323198, 296783]]",1.7925,8.125,479.0,13,4,0.006097560975609756,0_14_
1004800,1,"[[332494, 297347]]",1.675,7.25,360.0,6,2,0.003048780487804878,0_14_
1005000,2,"[[306993, 306346], [319898, 1061986]]",1.4500000000000002,6.875,356.5,8,4,0.006097560975609756,0_14_
1005200,4,"[[311222, 1072560, 312109], [1812665, 1805759], [298658, 1072299], [1812216, 1806737]]",1.8975,8.895833333333332,573.5,14,9,0.012195121951219513,0_14_
1005502,1,"[[1066081, 310687]]",2.625,11.25,727.0,7,2,0.003048780487804878,0_14_
1005600,2,"[[308261, 301523], [1081219, 1080713]]",1.135,6.75,397.5,4,4,0.006097560975609756,0_14_
1005700,2,"[[314815, 304676], [304039, 297767, 309533, 1812657]]",1.8699999999999999,8.8125,527.75,11,6,0.006097560975609756,0_14_
1005800,3,"[[1085953, 1070925, 336916], [1823616, 331378], [322754, 305628]]",1.6966666666666665,8.222222222222223,529.7222222222223,17,7,0.009146341463414634,0_14_
1005900,2,"[[1080885, 1071648], [1813369, 305174]]",1.955,9.125,541.25,10,4,0.006097560975609756,0_14_
1006100,1,"[[304564, 314781]]",2.84,12.25,1020.0,3,2,0.003048780487804878,0_14_
1006300,1,"[[311975, 324283]]",1.755,8.5,570.0,6,2,0.003048780487804878,0_14_
1006400,3,"[[1061773, 1812833], [308708, 1067064], [325927, 329714]]",1.2833333333333334,6.833333333333333,384.3333333333333,12,6,0.009146341463414634,0_14_
1006500,1,"[[1816947, 308648]]",2.885,12.0,808.0,2,2,0.003048780487804878,0_14_
1006700,2,"[[298235, 1059519], [335671, 313390]]",2.3925,9.75,581.25,12,4,0.006097560975609756,0_14_
1006800,5,"[[315691, 318679], [1083588, 305512], [304889, 303919], [300807, 1062895, 1027347], [1808808, 1806202]]",1.4326666666666665,7.183333333333333,418.6,12,11,0.01524390243902439,0_14_
1006900,2,"[[1069346, 310914, 1071187], [1066244, 1071506, 332918]]",2.3400000000000003,9.666666666666666,570.1666666666666,7,6,0.006097560975609756,0_14_
1007002,4,"[[1062893, 305850, 1806884], [311778, 329318], [304919, 1081559, 298492], [1065751, 303598]]",1.55375,7.5,432.45833333333337,17,10,0.012195121951219513,0_14_
1007100,1,"[[1812600, 314650]]",1.8399999999999999,8.75,547.5,2,2,0.003048780487804878,0_14_
1007200,9,"[[305311, 1081734], [311475, 308287], [1069782, 1062856], [1081798, 1073371], [329327, 1085929], [1812468, 1069024, 292285, 1062224], [1807924, 312128], [1081788, 304795], [320084, 319697]]",1.1033333333333333,6.402777777777778,378.3611111111111,35,20,0.027439024390243903,0_14_
1007400,5,"[[1812230, 1797694], [314904, 1823869], [1807176, 1807571], [305186, 1812070, 327431], [1074004, 1813841]]",1.0993333333333335,6.366666666666666,375.06666666666666,15,11,0.01524390243902439,0_14_
1007500,1,"[[1071890, 1062545]]",3.1500000000000004,12.25,811.5,2,2,0.003048780487804878,0_14_
1007600,1,"[[1073641, 311318]]",2.9699999999999998,12.5,857.5,2,2,0.003048780487804878,0_14_
1007700,3,"[[297910, 1083595], [314210, 1072717], [299960, 1063027]]",2.151666666666667,9.083333333333334,541.1666666666666,9,6,0.009146341463414634,0_14_
1007800,3,"[[1059619, 297226], [1081342, 1812571], [1071210, 315739]]",0.805,5.083333333333333,237.66666666666666,6,6,0.009146341463414634,0_14_
1007900,1,"[[1066525, 309748]]",2.585,10.25,626.0,7,2,0.003048780487804878,0_14_
1008000,3,"[[311256, 1813609, 313036], [341024, 314327, 1073432], [1823023, 300125, 315247]]",0.8911111111111111,5.833333333333333,335.1111111111111,11,9,0.009146341463414634,0_14_
1008100,4,"[[315726, 297647], [300163, 1803331], [299044, 1068360], [1802035, 305963]]",1.67625,8.0,492.5,13,8,0.012195121951219513,0_14_
1008200,4,"[[1058757, 1795910], [310690, 322097], [304452, 297627], [331428, 322329]]",1.5875,8.0,526.625,18,8,0.012195121951219513,0_14_
1008601,2,"[[1813193, 1823734], [302951, 1800843]]",1.1624999999999999,6.5,370.5,9,4,0.006097560975609756,0_14_
1008603,1,"[[315348, 309171]]",0.7749999999999999,5.25,300.0,3,2,0.003048780487804878,0_14_
1008800,1,"[[1813571, 308594, 1061920]]",1.26,7.0,488.3333333333333,4,3,0.003048780487804878,0_14_
1009000,2,"[[1808295, 319684], [298865, 1071430]]",1.03,6.125,341.5,9,4,0.006097560975609756,0_14_
1009100,3,"[[308567, 1062064], [308241, 307008], [308981, 315572]]",1.5999999999999999,7.75,452.8333333333333,6,6,0.009146341463414634,0_14_
1009200,7,"[[329888, 326091], [311380, 1822703], [301284, 294126], [294835, 1808434], [335533, 295364, 1805624, 1068979], [1073754, 1066749], [315521, 1071069]]",1.3382142857142856,7.053571428571429,420.7857142857143,28,16,0.021341463414634148,0_14_
1009300,2,"[[1066328, 1823888], [315705, 1079763]]",1.0925,6.5,360.25,4,4,0.006097560975609756,0_14_
1009400,6,"[[1807128, 313215], [315011, 299364], [1823737, 1812405], [1813570, 307499], [303498, 342043, 1062942], [1073909, 1073468]]",1.4491666666666667,7.666666666666667,499.36111111111114,22,13,0.018292682926829267,0_14_
1009500,1,"[[303743, 299585]]",2.9699999999999998,11.5,630.0,2,2,0.003048780487804878,0_14_
1009700,1,"[[322475, 327362]]",1.685,8.5,570.0,7,2,0.003048780487804878,0_14_
1009800,2,"[[311915, 311959, 323418, 1807754], [1069707, 305488]]",0.69375,5.1875,290.875,12,6,0.006097560975609756,0_14_
1009902,1,"[[322460, 1071174]]",2.4749999999999996,10.5,552.5,3,2,0.003048780487804878,0_14_
1010000,1,"[[330831, 1807923]]",0.64,5.25,274.5,2,2,0.003048780487804878,0_14_
1010100,26,"[[305094, 333018], [1823564, 1090035], [1828953, 316312], [1822762, 306356], [1061743, 331404, 1806230], [1067011, 1067194, 1812844], [1073920, 1807752], [1061997, 1813588], [298267, 299985, 1808229], [1813195, 305330], [1071444, 1081485], [1812484, 299190], [315301, 308446], [297685, 294648], [326227, 333735, 322273], [323880, 1811944, 1071223], [305301, 1807046, 1072300], [312750, 1812034, 308306], [1813727, 1812305], [1797115, 1800585], [293586, 1812024], [1062662, 1795915], [1068786, 1069017], [314784, 1807047], [314573, 315414], [1805985, 1806458]]",1.7442948717948719,8.477564102564102,535.1538461538462,90,59,0.07926829268292683,0_14_
1010200,1,"[[1812551, 1066240]]",0.55,4.5,166.0,2,2,0.003048780487804878,0_14_
1010602,3,"[[314504, 325916], [324279, 1074547], [312478, 299675]]",1.5783333333333334,8.416666666666666,563.8333333333334,11,6,0.009146341463414634,0_14_
1010801,2,"[[1070928, 311887], [1811958, 305323]]",1.1125,7.0,480.75,5,4,0.006097560975609756,0_14_
1010802,2,"[[1066257, 297766], [305263, 1821861]]",1.6525,8.375,543.25,9,4,0.006097560975609756,0_14_
1010803,2,"[[304669, 315200], [1068443, 1066711]]",1.23,7.75,528.25,4,4,0.006097560975609756,0_14_
1010900,2,"[[1066089, 1813034], [1808080, 1806819]]",0.8999999999999999,5.375,279.0,4,4,0.006097560975609756,0_14_
1011000,6,"[[1806600, 307976], [1080215, 1813247], [313437, 1808218], [311211, 315421], [1812705, 308219], [341054, 1840876]]",1.3425,7.0,392.0833333333333,24,12,0.018292682926829267,0_14_
1011100,4,"[[303841, 1823935], [331829, 1059602], [1080873, 299923], [1076999, 310397]]",2.3,10.5625,705.125,10,8,0.012195121951219513,0_14_
1011300,11,"[[1073660, 1066084], [305104, 332387], [1812401, 1813241], [1817174, 333276, 1812943, 1823887], [304216, 1811972], [1066806, 326401, 308351, 1808428], [1813706, 315199], [297786, 1073373], [302293, 1805949, 1814306], [1068811, 1813032, 1805781], [1796938, 1062883]]",1.0343939393939394,6.223484848484848,371.57575757575756,52,28,0.03353658536585366,0_14_
1011402,3,"[[300818, 1812424], [294723, 1808087, 315727], [330028, 306028]]",1.1605555555555556,6.333333333333333,386.27777777777777,12,7,0.009146341463414634,0_14_
1011500,13,"[[1061696, 1796646], [307204, 303441], [1069747, 1067660], [1823537, 1062491], [1822805, 298363, 311160, 300802], [311799, 1823534], [1805763, 1806480], [304632, 1822477, 1066807], [313377, 307465], [1812553, 320038, 1828954], [293824, 307934], [308596, 1073618], [313646, 1062164]]",1.4048076923076922,7.493589743589744,459.13461538461536,40,30,0.039634146341463415,0_14_
1011700,2,"[[1072722, 1812667], [298976, 1074708]]",1.0875,6.0,357.5,6,4,0.006097560975609756,0_14_
1011800,2,"[[324530, 305873], [1066738, 315012, 1071549]]",0.9774999999999999,6.041666666666666,362.6666666666667,13,5,0.006097560975609756,0_14_
1011900,3,"[[310326, 1061989], [1812540, 1069043], [1822490, 312029, 1088627]]",0.9744444444444444,6.027777777777778,347.3333333333333,8,7,0.009146341463414634,0_14_
1012000,7,"[[1807267, 335713], [1068064, 310630], [1812837, 1067367], [1068338, 307074], [1090034, 1828365], [314419, 1072515], [319182, 1069331]]",1.1078571428571429,6.392857142857143,369.57142857142856,20,14,0.021341463414634148,0_14_
1012101,1,"[[305366, 1076440]]",1.815,9.0,618.5,2,2,0.003048780487804878,0_14_
1012400,3,"[[1827313, 309043], [320083, 1806879], [1059165, 307388, 985861]]",2.2494444444444444,9.88888888888889,654.7222222222223,16,7,0.009146341463414634,0_14_
1012500,2,"[[323410, 1808228], [1068990, 1821697]]",1.015,6.125,386.75,4,4,0.006097560975609756,0_14_
1012601,4,"[[1806877, 298408], [315830, 305191], [1812078, 303048], [1068058, 1074039]]",2.0025,9.9375,670.0,12,8,0.012195121951219513,0_14_
1012602,2,"[[1081799, 1807000], [1813411, 298216]]",1.005,5.625,284.25,4,4,0.006097560975609756,0_14_
1012700,3,"[[1061693, 313456], [1062672, 310468], [1068078, 298809]]",0.8033333333333333,5.416666666666667,297.0,11,6,0.009146341463414634,0_14_
1013000,3,"[[1812303, 1073284], [1061895, 307792], [1813606, 1067739, 1806837]]",1.2522222222222223,7.055555555555556,425.0,7,7,0.009146341463414634,0_14_
1013100,1,"[[1074506, 302760]]",1.405,6.75,362.5,6,2,0.003048780487804878,0_14_
1013201,3,"[[1797161, 313161], [1080229, 1068068], [312465, 1823749]]",2.12,9.833333333333334,665.6666666666666,7,6,0.009146341463414634,0_14_
1013203,4,"[[1069719, 311933], [315373, 1071218, 315279], [1808232, 310808], [1073121, 312271, 1806836]]",1.940416666666667,9.416666666666666,611.8333333333334,16,10,0.012195121951219513,0_14_
1013300,4,"[[1812119, 341390], [1073990, 308216], [297733, 1807921], [1072715, 1811964, 1090048]]",1.1820833333333334,6.8125,401.4166666666667,13,9,0.012195121951219513,0_14_
1013400,8,"[[309386, 314814], [319348, 1081483], [1806679, 341831], [298632, 307275], [1068838, 1070869], [297682, 1805835], [304668, 304480], [305399, 1808209, 1807312]]",1.6847916666666667,7.833333333333333,448.7708333333333,27,17,0.024390243902439025,0_14_
1013502,1,"[[1073205, 1069389]]",1.35,6.75,416.5,2,2,0.003048780487804878,0_14_
1013601,2,"[[314598, 1807824], [1066094, 1072746]]",1.4124999999999999,7.5,420.0,4,4,0.006097560975609756,0_14_
1013603,1,"[[304139, 1813798, 1079955]]",2.453333333333333,10.666666666666666,727.3333333333334,3,3,0.003048780487804878,0_14_
1013604,1,"[[332386, 1086773, 332557]]",2.6633333333333336,12.0,863.3333333333334,3,3,0.003048780487804878,0_14_
1013700,2,"[[1075110, 1813361, 1828358], [1073881, 298657]]",3.404166666666667,13.125,804.75,5,5,0.006097560975609756,0_14_
1013800,6,"[[331645, 1806532], [305877, 314677], [315007, 312820], [1813752, 300156], [1062218, 307496], [1063072, 304087]]",1.575,7.5,428.5833333333333,19,12,0.018292682926829267,0_14_
1013900,2,"[[1062172, 1823406], [309163, 1823115]]",2.79,11.0,660.0,4,4,0.006097560975609756,0_14_
1014000,3,"[[306286, 314842], [310688, 1083589], [304800, 309486, 1081938]]",1.68,8.111111111111112,502.7777777777778,16,7,0.009146341463414634,0_14_
1014200,3,"[[1806814, 1806303], [1821708, 1059028, 1062914, 1061544], [299365, 315386]]",1.6766666666666667,7.916666666666667,434.4166666666667,8,8,0.009146341463414634,0_14_
1014300,2,"[[1823626, 297610], [313831, 1822297]]",2.2775,9.625,585.0,4,4,0.006097560975609756,0_14_
1014402,3,"[[308115, 1813222], [1802870, 1071274], [300097, 1812304]]",1.1916666666666667,6.833333333333333,408.1666666666667,6,6,0.009146341463414634,0_14_
1014500,4,"[[311798, 308980], [306011, 303858], [298037, 1812349], [304065, 1081390]]",1.45875,7.0625,409.125,14,8,0.012195121951219513,0_14_
1014601,1,"[[337005, 1074711]]",1.75,7.75,456.0,2,2,0.003048780487804878,0_14_
1014602,4,"[[1822809, 297793], [337003, 1807258], [302950, 306088], [1059603, 336638]]",2.07,9.3125,563.0,9,8,0.012195121951219513,0_14_
1014801,2,"[[1066816, 319964, 306030], [1807275, 311900]]",1.7216666666666667,8.791666666666666,552.75,9,5,0.006097560975609756,0_14_
